ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,Visibility,"External Product URL","Total Sales","Attribute Name (pa_color)","Attribute Value (pa_color)","Attribute In Variations (pa_color)","Attribute Is Visible (pa_color)","Attribute Is Taxonomy (pa_color)","Attribute Name (pa_size)","Attribute Value (pa_size)","Attribute In Variations (pa_size)","Attribute Is Visible (pa_size)","Attribute Is Taxonomy (pa_size)","Shipping Class","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Attachment URL",Brands,Collections,"Product Type",Tags,"Product categories","Product tags",Status,Author,Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating"
1864,Minimalpolo,"<h3><strong><span style=""color: #999999;"">คอนเซ็ปสไตล์ มินิมอล เท่ เก๋ เรียบ!! มาพร้อมกับเนื้อผ้าเส้นใยละเอียดเนียนนุ่มที่ใครใส่ก็ต้องติดใจ</span></strong>
<strong><span style=""color: #999999;"">ผ้าคุณภาพดี เนื้อนุ่ม เนียนละเอียด ใส่สบาย ระบายเหงื่อได้ดี ไม่ร้อน แทบไม่ต้องรีด ซักไม่หด</span></strong></h3>","<h3><strong><span style=""color: #999999;"">คอนเซ็ปสไตล์ มินิมอล เท่ เก๋ เรียบ!! มาพร้อมกับเนื้อผ้าเส้นใยละเอียดเนียนนุ่มที่ใครใส่ก็ต้องติดใจ</span></strong>
<strong><span style=""color: #999999;"">ผ้าคุณภาพดี เนื้อนุ่ม เนียนละเอียด ใส่สบาย ระบายเหงื่อได้ดี ไม่ร้อน แทบไม่ต้องรีด ซักไม่หด</span></strong></h3>",2017-07-13,product,http://54.255.181.242/lagobe/product/a35/,0,0003,590,590,,instock,,,,0,"Product [:en]color[:th]สี[:]","Old Rose",yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large|XX-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01094-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01094.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01096.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01095.jpg,|||,|||,|||,|||,,Minimalpolo,Collections>Beach|Collections>Casual|Collections>Party|Collections>sport,simple,,"Gay>Polo shirt","Polo shirt",publish,1,a35,,,0,0,open,closed,2017-07-17,no,no,,,0.25,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"1097,1095,1094",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
1865,"Black tuesday TShirt","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>",2017-07-13,product,http://54.255.181.242/lagobe/product/20/,1574,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Black tuesday",Collections>Beach|Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,20,,,20,0,open,closed,2017-07-13,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
1866,Minimalpolo,"<h3><strong><span style=""color: #999999;"">คอนเซ็ปสไตล์ มินิมอล เท่ เก๋ เรียบ!! มาพร้อมกับเนื้อผ้าเส้นใยละเอียดเนียนนุ่มที่ใครใส่ก็ต้องติดใจ</span></strong>
<strong><span style=""color: #999999;"">ผ้าคุณภาพดี เนื้อนุ่ม เนียนละเอียด ใส่สบาย ระบายเหงื่อได้ดี ไม่ร้อน แทบไม่ต้องรีด ซักไม่หด</span></strong></h3>","<h3><strong><span style=""color: #999999;"">คอนเซ็ปสไตล์ มินิมอล เท่ เก๋ เรียบ!! มาพร้อมกับเนื้อผ้าเส้นใยละเอียดเนียนนุ่มที่ใครใส่ก็ต้องติดใจ</span></strong>
<strong><span style=""color: #999999;"">ผ้าคุณภาพดี เนื้อนุ่ม เนียนละเอียด ใส่สบาย ระบายเหงื่อได้ดี ไม่ร้อน แทบไม่ต้องรีด ซักไม่หด</span></strong></h3>",2017-07-13,product,http://54.255.181.242/lagobe/product/a36/,0,0004,590,590,,instock,,,,0,"Product [:en]color[:th]สี[:]",Carmine,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large|XX-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01097-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01097.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01098.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01099.jpg,|||,|||,|||,|||,,Minimalpolo,Collections>Beach|Collections>Casual|Collections>Party|Collections>sport,variable,,"Gay>Polo shirt","Polo shirt",publish,1,a36,,,0,0,open,closed,2017-07-17,no,no,,,0.25,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"1093,1090,1092",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
1868,Minimalpolo,"<h3><strong><span style=""color: #999999;"">คอนเซ็ปสไตล์ มินิมอล เท่ เก๋ เรียบ!! มาพร้อมกับเนื้อผ้าเส้นใยละเอียดเนียนนุ่มที่ใครใส่ก็ต้องติดใจ</span></strong>
<strong><span style=""color: #999999;"">ผ้าคุณภาพดี เนื้อนุ่ม เนียนละเอียด ใส่สบาย ระบายเหงื่อได้ดี ไม่ร้อน แทบไม่ต้องรีด ซักไม่หด</span></strong></h3>","<h3><strong><span style=""color: #999999;"">คอนเซ็ปสไตล์ มินิมอล เท่ เก๋ เรียบ!! มาพร้อมกับเนื้อผ้าเส้นใยละเอียดเนียนนุ่มที่ใครใส่ก็ต้องติดใจ</span></strong>
<strong><span style=""color: #999999;"">ผ้าคุณภาพดี เนื้อนุ่ม เนียนละเอียด ใส่สบาย ระบายเหงื่อได้ดี ไม่ร้อน แทบไม่ต้องรีด ซักไม่หด</span></strong></h3>",2017-07-13,product,http://54.255.181.242/lagobe/product/a37/,0,0005,590,590,,instock,,,,0,"Product [:en]color[:th]สี[:]","Navy Blue",yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large|XX-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01102-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01102.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01103.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01106.jpg,|||,|||,|||,|||,,Minimalpolo,Collections>Beach|Collections>Casual|Collections>Party|Collections>sport,variable,,"Gay>Polo shirt","Polo shirt",publish,1,a37,,,0,0,open,closed,2017-07-17,no,no,,,0.25,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"1088,1089,1087",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
1869,"Black tuesday TShirt","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>",2017-07-13,product,http://54.255.181.242/lagobe/product/23/,1579,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Black tuesday",Collections>Beach|Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,23,,,23,0,open,closed,2017-07-13,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
1871,Minimalpolo,"<h3><strong><span style=""color: #999999;"">คอนเซ็ปสไตล์ มินิมอล เท่ เก๋ เรียบ!! มาพร้อมกับเนื้อผ้าเส้นใยละเอียดเนียนนุ่มที่ใครใส่ก็ต้องติดใจ</span></strong>
<strong><span style=""color: #999999;"">ผ้าคุณภาพดี เนื้อนุ่ม เนียนละเอียด ใส่สบาย ระบายเหงื่อได้ดี ไม่ร้อน แทบไม่ต้องรีด ซักไม่หด</span></strong></h3>","<h3><strong><span style=""color: #999999;"">คอนเซ็ปสไตล์ มินิมอล เท่ เก๋ เรียบ!! มาพร้อมกับเนื้อผ้าเส้นใยละเอียดเนียนนุ่มที่ใครใส่ก็ต้องติดใจ</span></strong>
<strong><span style=""color: #999999;"">ผ้าคุณภาพดี เนื้อนุ่ม เนียนละเอียด ใส่สบาย ระบายเหงื่อได้ดี ไม่ร้อน แทบไม่ต้องรีด ซักไม่หด</span></strong></h3>",2017-07-13,product,http://54.255.181.242/lagobe/product/a38/,0,0006,590,590,,instock,,,,0,"Product [:en]color[:th]สี[:]",White,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large|XX-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01107-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01107.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01108.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01109.jpg,|||,|||,|||,|||,,Minimalpolo,Collections>Beach|Collections>Casual|Collections>Party|Collections>sport,variable,,"Gay>Polo shirt","Polo shirt",publish,1,a38,,,0,0,open,closed,2017-07-17,no,no,,,0.25,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"1085,1086,1084",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
1872,"Black tuesday TShirt","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>",2017-07-13,product,http://54.255.181.242/lagobe/product/24/,1580,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Black tuesday",Collections>Beach|Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,24,,,24,0,open,closed,2017-07-13,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
1873,Minimalpolo,"<h3><strong><span style=""color: #999999;"">คอนเซ็ปสไตล์ มินิมอล เท่ เก๋ เรียบ!! มาพร้อมกับเนื้อผ้าเส้นใยละเอียดเนียนนุ่มที่ใครใส่ก็ต้องติดใจ</span></strong>
<strong><span style=""color: #999999;"">ผ้าคุณภาพดี เนื้อนุ่ม เนียนละเอียด ใส่สบาย ระบายเหงื่อได้ดี ไม่ร้อน แทบไม่ต้องรีด ซักไม่หด</span></strong></h3>","<h3><strong><span style=""color: #999999;"">คอนเซ็ปสไตล์ มินิมอล เท่ เก๋ เรียบ!! มาพร้อมกับเนื้อผ้าเส้นใยละเอียดเนียนนุ่มที่ใครใส่ก็ต้องติดใจ</span></strong>
<strong><span style=""color: #999999;"">ผ้าคุณภาพดี เนื้อนุ่ม เนียนละเอียด ใส่สบาย ระบายเหงื่อได้ดี ไม่ร้อน แทบไม่ต้องรีด ซักไม่หด</span></strong></h3>",2017-07-13,product,http://54.255.181.242/lagobe/product/a39/,0,0007,590,590,,instock,,,,0,"Product [:en]color[:th]สี[:]",DimGray,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large|XX-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01110-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01110.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01111.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01112.jpg,|||,|||,|||,|||,,Minimalpolo,Collections>Beach|Collections>Casual|Collections>Party|Collections>sport,variable,,"Gay>Polo shirt","Polo shirt",publish,1,a39,,,0,0,open,closed,2017-07-17,no,no,,,0.25,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"1082,1083,1080",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
1875,Minimalpolo,"<h3><strong><span style=""color: #999999;"">คอนเซ็ปสไตล์ มินิมอล เท่ เก๋ เรียบ!! มาพร้อมกับเนื้อผ้าเส้นใยละเอียดเนียนนุ่มที่ใครใส่ก็ต้องติดใจ</span></strong>
<strong><span style=""color: #999999;"">ผ้าคุณภาพดี เนื้อนุ่ม เนียนละเอียด ใส่สบาย ระบายเหงื่อได้ดี ไม่ร้อน แทบไม่ต้องรีด ซักไม่หด</span></strong></h3>","<h3><strong><span style=""color: #999999;"">คอนเซ็ปสไตล์ มินิมอล เท่ เก๋ เรียบ!! มาพร้อมกับเนื้อผ้าเส้นใยละเอียดเนียนนุ่มที่ใครใส่ก็ต้องติดใจ</span></strong>
<strong><span style=""color: #999999;"">ผ้าคุณภาพดี เนื้อนุ่ม เนียนละเอียด ใส่สบาย ระบายเหงื่อได้ดี ไม่ร้อน แทบไม่ต้องรีด ซักไม่หด</span></strong></h3>",2017-07-13,product,http://54.255.181.242/lagobe/product/a40/,0,0008,590,590,,instock,,,,0,"Product [:en]color[:th]สี[:]",Carmine,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large|XX-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01113-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01113.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01114.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01115.jpg,|||,|||,|||,|||,,Minimalpolo,Collections>Beach|Collections>Casual|Collections>Party|Collections>sport,variable,,"Gay>Polo shirt","Polo shirt",publish,1,a40,,,0,0,open,closed,2017-07-17,no,no,,,0.25,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"1081,1078,1079",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
1876,"Black tuesday TShirt","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>",2017-07-13,product,http://54.255.181.242/lagobe/product/27/,1583,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Black tuesday",Collections>Beach|Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,27,,,27,0,open,closed,2017-07-13,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
1877,Minimalpolo,"<h3><strong><span style=""color: #999999;"">คอนเซ็ปสไตล์ มินิมอล เท่ เก๋ เรียบ!! มาพร้อมกับเนื้อผ้าเส้นใยละเอียดเนียนนุ่มที่ใครใส่ก็ต้องติดใจ</span></strong>
<strong><span style=""color: #999999;"">ผ้าคุณภาพดี เนื้อนุ่ม เนียนละเอียด ใส่สบาย ระบายเหงื่อได้ดี ไม่ร้อน แทบไม่ต้องรีด ซักไม่หด</span></strong></h3>","<h3><strong><span style=""color: #999999;"">คอนเซ็ปสไตล์ มินิมอล เท่ เก๋ เรียบ!! มาพร้อมกับเนื้อผ้าเส้นใยละเอียดเนียนนุ่มที่ใครใส่ก็ต้องติดใจ</span></strong>
<strong><span style=""color: #999999;"">ผ้าคุณภาพดี เนื้อนุ่ม เนียนละเอียด ใส่สบาย ระบายเหงื่อได้ดี ไม่ร้อน แทบไม่ต้องรีด ซักไม่หด</span></strong></h3>",2017-07-13,product,http://54.255.181.242/lagobe/product/a41/,0,0009,590,590,,instock,,,,0,"Product [:en]color[:th]สี[:]",Red,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large|XX-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01120-2.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01120.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01118.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01119.jpg,|||,|||,|||,|||,,Minimalpolo,Collections>Beach|Collections>Casual|Collections>Party|Collections>sport,variable,,"Gay>Polo shirt","Polo shirt",publish,1,a41,,,0,0,open,closed,2017-07-17,no,no,,,0.25,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"1076,1077,1075",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
1879,Minimalpolo,"<h3><strong><span style=""color: #999999;"">คอนเซ็ปสไตล์ มินิมอล เท่ เก๋ เรียบ!! มาพร้อมกับเนื้อผ้าเส้นใยละเอียดเนียนนุ่มที่ใครใส่ก็ต้องติดใจ</span></strong>
<strong><span style=""color: #999999;"">ผ้าคุณภาพดี เนื้อนุ่ม เนียนละเอียด ใส่สบาย ระบายเหงื่อได้ดี ไม่ร้อน แทบไม่ต้องรีด ซักไม่หด</span></strong></h3>","<h3><strong><span style=""color: #999999;"">คอนเซ็ปสไตล์ มินิมอล เท่ เก๋ เรียบ!! มาพร้อมกับเนื้อผ้าเส้นใยละเอียดเนียนนุ่มที่ใครใส่ก็ต้องติดใจ</span></strong>
<strong><span style=""color: #999999;"">ผ้าคุณภาพดี เนื้อนุ่ม เนียนละเอียด ใส่สบาย ระบายเหงื่อได้ดี ไม่ร้อน แทบไม่ต้องรีด ซักไม่หด</span></strong></h3>",2017-07-13,product,http://54.255.181.242/lagobe/product/a42/,0,0010,590,590,,instock,,,,0,"Product [:en]color[:th]สี[:]",Gray,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",Large|Medium|Small|X-Large|XX-Large,yes,yes,yes,,http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01121-1.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01121.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01122.jpg|http://54.255.181.242/lagobe/wp-content/uploads/2017/07/lagobe01123.jpg,|||,|||,|||,|||,,Minimalpolo,Collections>Beach|Collections>Casual|Collections>Party|Collections>sport,variable,,"Gay>Polo shirt","Polo shirt",publish,1,a42,,,0,0,open,closed,2017-07-17,no,no,,,0.25,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"1074,1072,1073",a:0:{},"a:2:{s:8:""pa_color"";a:6:{s:4:""name"";s:8:""pa_color"";s:5:""value"";s:0:"""";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}",3.0.7,,a:0:{},0,0
1880,"Black tuesday TShirt","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>",2017-07-13,product,http://54.255.181.242/lagobe/product/28/,1585,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Black tuesday",Collections>Beach|Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,28,,,28,0,open,closed,2017-07-13,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
1882,"Black tuesday TShirt","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>","<h2><strong><span style=""color: #999999;"">เนื้อผ้า TK ใส่แล้วไม่ยืด ไม่ย้วย ซักแล้วผ้าไม่หด สีไม่ตก</span></strong>
<strong><span style=""color: #999999;"">เสื้อยืดพิมพ์ลายเท่ห์ๆ น่ารักๆ จะใส่ไปไหนก็ลุยได้ทุกสถานที่</span></strong></h2>",2017-07-13,product,http://54.255.181.242/lagobe/product/30/,1587,,290,290,,instock,,,,0,"Product [:en]color[:th]สี[:]",,yes,yes,yes,"Product [:en]Size[:th]ขนาด[:]",,yes,yes,yes,,,,,,,,"Black tuesday",Collections>Beach|Collections>Casual|Collections>Party,variable,,Gay>T-shirt,T-shirt,publish,1,30,,,30,0,open,closed,2017-07-13,no,no,,,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,a:0:{},,3.0.7,,a:0:{},0,0
